SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_name,player_id,season,minutes_last_7_days,minutes_last_28_days,acute_chronic_ratio,days_rest,is_back_to_back,back_to_back_count_month,injured_next_14_days
22023,202695,0022301079,2024-03-31,LAC @ CHA,W,37,10,19,0.526,2,5,0.4,1,2,0.5,1,4,5,2,0,0,2,2,23,5,1,Kawhi Leonard,202695,2023-24,237.0,951.0,0.9968454258675078,2.0,0,5.0,0
22021,201142,0022100001,2021-10-19,BKN @ MIL,L,30,13,25,0.52,3,7,0.429,3,6,0.5,0,11,11,4,0,2,1,2,32,-20,1,Kevin Durant,201142,2021-22,,,,,0,,0
22021,201142,0022100021,2021-10-22,BKN @ PHI,W,37,9,20,0.45,1,6,0.167,10,10,1.0,3,12,15,12,1,1,2,1,29,11,1,Kevin Durant,201142,2021-22,,,,3.0,0,,0
22021,201142,0022100035,2021-10-24,BKN vs. CHA,L,36,17,24,0.708,2,6,0.333,2,2,1.0,1,4,5,3,1,0,3,0,38,-10,1,Kevin Durant,201142,2021-22,,,,2.0,0,,0
22021,201142,0022100044,2021-10-25,BKN vs. WAS,W,35,9,17,0.529,1,2,0.5,6,9,0.667,0,8,8,4,2,0,1,1,25,6,1,Kevin Durant,201142,2021-22,,,,1.0,1,,0
22021,201142,0022100057,2021-10-27,BKN vs. MIA,L,37,9,18,0.5,2,4,0.5,5,6,0.833,0,11,11,2,1,2,5,1,25,-14,1,Kevin Durant,201142,2021-22,,,,2.0,0,,0
22021,201142,0022100072,2021-10-29,BKN vs. IND,W,37,7,10,0.7,1,3,0.333,7,8,0.875,0,11,11,7,1,0,7,2,22,10,1,Kevin Durant,201142,2021-22,,,,2.0,0,,0
22021,201142,0022100092,2021-10-31,BKN vs. DET,W,27,10,13,0.769,1,1,1.0,2,3,0.667,0,1,1,5,0,1,3,3,23,10,1,Kevin Durant,201142,2021-22,239.0,,,2.0,0,,0
22021,201142,0022100113,2021-11-03,BKN vs. ATL,W,36,13,20,0.65,2,6,0.333,4,6,0.667,0,7,7,5,1,1,3,2,32,15,1,Kevin Durant,201142,2021-22,245.0,,,3.0,0,,0
22021,201142,0022100124,2021-11-05,BKN @ DET,W,37,12,27,0.444,2,6,0.333,3,4,0.75,0,10,10,5,0,1,3,0,29,20,1,Kevin Durant,201142,2021-22,245.0,,,2.0,0,,0
22021,201142,0022100139,2021-11-07,BKN @ TOR,W,37,11,19,0.579,3,6,0.5,6,6,1.0,1,6,7,7,0,0,6,2,31,17,1,Kevin Durant,201142,2021-22,246.0,,,2.0,0,,0
22021,201142,0022100148,2021-11-08,BKN @ CHI,L,35,13,24,0.542,3,8,0.375,9,9,1.0,1,10,11,4,0,0,2,1,38,-22,1,Kevin Durant,201142,2021-22,246.0,,,1.0,1,,0
22021,201142,0022100159,2021-11-10,BKN @ ORL,W,29,11,12,0.917,2,2,1.0,6,7,0.857,0,5,5,2,0,0,6,1,30,9,1,Kevin Durant,201142,2021-22,238.0,,,2.0,0,,0
22021,201142,0022100179,2021-11-12,BKN @ NOP,W,38,11,17,0.647,3,3,1.0,3,4,0.75,0,7,7,8,0,0,2,0,28,17,1,Kevin Durant,201142,2021-22,239.0,,,2.0,0,,0
22021,201142,0022100196,2021-11-14,BKN @ OKC,W,34,9,17,0.529,2,6,0.333,13,14,0.929,0,8,8,4,1,0,1,1,33,30,1,Kevin Durant,201142,2021-22,246.0,,,2.0,0,,0
22021,201142,0022100210,2021-11-16,BKN vs. GSW,L,32,6,19,0.316,2,6,0.333,5,6,0.833,1,4,5,3,0,0,2,1,19,-24,1,Kevin Durant,201142,2021-22,242.0,,,2.0,0,,0
22021,201142,0022100216,2021-11-17,BKN vs. CLE,W,37,9,16,0.563,2,3,0.667,3,3,1.0,0,4,4,3,0,0,1,0,23,-5,1,Kevin Durant,201142,2021-22,242.0,,,1.0,1,,0
22021,201142,0022100253,2021-11-22,BKN @ CLE,W,39,8,19,0.421,1,4,0.25,10,10,1.0,0,6,6,9,0,3,2,3,27,5,1,Kevin Durant,201142,2021-22,244.0,,,5.0,0,,0
22021,201142,0022100270,2021-11-24,BKN @ BOS,W,37,8,16,0.5,0,4,0.0,5,6,0.833,2,2,4,8,2,0,3,3,21,20,1,Kevin Durant,201142,2021-22,246.0,,,2.0,0,,0
22021,201142,0022100294,2021-11-27,BKN vs. PHX,L,45,13,28,0.464,4,7,0.571,9,11,0.818,0,9,9,7,4,1,6,0,39,-1,1,Kevin Durant,201142,2021-22,262.0,,,3.0,0,,0
22021,201142,0022100314,2021-11-30,BKN vs. NYK,W,41,9,23,0.391,0,5,0.0,9,9,1.0,0,5,5,9,0,1,1,3,27,10,1,Kevin Durant,201142,2021-22,265.0,,,3.0,0,,0
22021,201142,0022100336,2021-12-03,BKN vs. MIN,W,38,9,18,0.5,0,1,0.0,12,13,0.923,1,9,10,6,0,0,5,4,30,0,1,Kevin Durant,201142,2021-22,269.0,,,3.0,0,,0
22021,201142,0022100343,2021-12-04,BKN vs. CHI,L,38,12,26,0.462,2,6,0.333,2,2,1.0,0,10,10,4,0,2,1,5,28,6,1,Kevin Durant,201142,2021-22,275.0,,,1.0,1,,0
22021,201142,0022100363,2021-12-07,BKN @ DAL,W,41,10,22,0.455,1,4,0.25,3,3,1.0,2,5,7,3,1,1,3,1,24,4,1,Kevin Durant,201142,2021-22,279.0,,,3.0,0,,0
22021,201142,0022100384,2021-12-10,BKN @ ATL,W,38,12,22,0.545,1,4,0.25,6,7,0.857,0,5,5,6,1,3,5,4,31,6,1,Kevin Durant,201142,2021-22,278.0,,,3.0,0,,0
22021,201142,0022100399,2021-12-12,BKN @ DET,W,41,16,31,0.516,5,10,0.5,14,15,0.933,0,7,7,9,1,2,5,5,51,25,1,Kevin Durant,201142,2021-22,282.0,,,2.0,0,,0
22021,201142,0022100413,2021-12-14,BKN vs. TOR,W,48,12,29,0.414,2,8,0.25,8,8,1.0,1,12,13,11,0,1,4,1,34,-5,1,Kevin Durant,201142,2021-22,285.0,,,2.0,0,,0
22021,201142,0022100429,2021-12-16,BKN vs. PHI,W,39,13,24,0.542,2,3,0.667,6,6,1.0,1,10,11,8,0,1,4,1,34,12,1,Kevin Durant,201142,2021-22,283.0,,,2.0,0,,0
22021,201142,0022100525,2021-12-30,BKN vs. PHI,L,38,13,24,0.542,3,8,0.375,4,6,0.667,0,6,6,4,0,1,4,2,33,-9,1,Kevin Durant,201142,2021-22,283.0,1037.0,1.0916104146576664,14.0,0,4.0,0
22021,201142,0022100542,2022-01-01,BKN vs. LAC,L,39,11,24,0.458,2,6,0.333,4,5,0.8,0,9,9,3,0,1,3,1,28,-7,1,Kevin Durant,201142,2021-22,284.0,1046.0,1.0860420650095604,2.0,0,4.0,0
22021,201142,0022100554,2022-01-03,BKN vs. MEM,L,31,8,24,0.333,2,8,0.25,8,9,0.889,0,3,3,6,3,3,2,1,26,-23,1,Kevin Durant,201142,2021-22,274.0,1040.0,1.0538461538461539,2.0,0,4.0,1
22021,201142,0022100571,2022-01-05,BKN @ IND,W,41,15,24,0.625,2,6,0.333,7,7,1.0,1,7,8,7,1,0,3,3,39,13,1,Kevin Durant,201142,2021-22,277.0,1045.0,1.060287081339713,2.0,0,4.0,1
22021,201142,0022100583,2022-01-07,BKN vs. MIL,L,37,10,19,0.526,1,3,0.333,8,8,1.0,2,7,9,7,1,1,2,4,29,-17,1,Kevin Durant,201142,2021-22,273.0,1047.0,1.0429799426934097,2.0,0,3.0,1
22021,201142,0022100602,2022-01-09,BKN vs. SAS,W,43,11,21,0.524,1,5,0.2,5,5,1.0,2,2,4,6,1,3,3,4,28,4,1,Kevin Durant,201142,2021-22,268.0,1053.0,1.0180436847103513,2.0,0,3.0,1
22021,201142,0022100486,2022-01-10,BKN @ POR,L,42,9,19,0.474,2,7,0.286,8,8,1.0,1,9,10,5,2,1,1,2,28,-15,1,Kevin Durant,201142,2021-22,271.0,1058.0,1.0245746691871456,1.0,1,4.0,1
22021,201142,0022100625,2022-01-12,BKN @ CHI,W,30,7,10,0.7,3,4,0.75,10,11,0.909,0,2,2,9,2,0,1,2,27,23,1,Kevin Durant,201142,2021-22,263.0,1061.0,0.9915174363807727,2.0,0,4.0,1
22021,201142,0022100644,2022-01-15,BKN vs. NOP,W,12,4,8,0.5,1,2,0.5,3,3,1.0,0,3,3,2,1,1,1,1,12,10,1,Kevin Durant,201142,2021-22,236.0,1037.0,0.9103182256509161,3.0,0,4.0,1
22021,201142,0022100941,2022-03-03,BKN vs. MIA,L,35,10,21,0.476,2,7,0.286,9,9,1.0,0,4,4,4,0,1,3,4,31,-4,1,Kevin Durant,201142,2021-22,240.0,1035.0,0.9275362318840579,47.0,0,4.0,0
22021,201142,0022100960,2022-03-06,BKN @ BOS,L,39,12,21,0.571,4,9,0.444,9,10,0.9,1,5,6,8,1,2,7,2,37,-3,1,Kevin Durant,201142,2021-22,238.0,1037.0,0.9180327868852459,3.0,0,4.0,0
22021,201142,0022100975,2022-03-08,BKN @ CHA,W,40,6,13,0.462,1,3,0.333,1,1,1.0,0,3,3,7,0,0,5,4,14,8,1,Kevin Durant,201142,2021-22,241.0,1042.0,0.9251439539347409,2.0,0,3.0,0
22021,201142,0022100993,2022-03-10,BKN @ PHI,W,32,10,17,0.588,3,6,0.5,2,3,0.667,1,13,14,7,2,1,5,3,25,34,1,Kevin Durant,201142,2021-22,230.0,1045.0,0.8803827751196172,2.0,0,3.0,0
22021,201142,0022101012,2022-03-13,BKN vs. NYK,W,43,19,37,0.514,4,13,0.308,11,12,0.917,1,5,6,9,2,0,5,3,53,11,1,Kevin Durant,201142,2021-22,231.0,1050.0,0.88,3.0,0,3.0,0
22021,201142,0022101030,2022-03-15,BKN @ ORL,W,30,6,9,0.667,0,0,0.0,7,8,0.875,0,5,5,7,1,0,1,2,19,21,1,Kevin Durant,201142,2021-22,231.0,1046.0,0.8833652007648184,2.0,0,3.0,0
22021,201142,0022101036,2022-03-16,BKN vs. DAL,L,40,8,20,0.4,2,5,0.4,5,5,1.0,2,4,6,10,0,0,4,3,23,2,1,Kevin Durant,201142,2021-22,259.0,1054.0,0.9829222011385198,1.0,1,4.0,0
22021,201142,0022101048,2022-03-18,BKN vs. POR,W,38,11,15,0.733,2,3,0.667,14,15,0.933,0,6,6,6,0,1,8,4,38,0,1,Kevin Durant,201142,2021-22,262.0,1055.0,0.9933649289099526,2.0,0,3.0,0
22021,201142,0022101075,2022-03-21,BKN vs. UTA,W,38,15,23,0.652,4,7,0.571,3,3,1.0,0,9,9,8,1,0,4,1,37,6,1,Kevin Durant,201142,2021-22,261.0,1054.0,0.9905123339658443,3.0,0,3.0,0
22021,201142,0022101089,2022-03-23,BKN @ MEM,L,40,12,28,0.429,1,7,0.143,10,10,1.0,1,10,11,8,2,2,5,1,35,-1,1,Kevin Durant,201142,2021-22,261.0,1057.0,0.9877010406811731,2.0,0,3.0,0
22021,201142,0022101111,2022-03-26,BKN @ MIA,W,31,7,14,0.5,0,2,0.0,9,10,0.9,0,3,3,5,3,1,5,1,23,21,1,Kevin Durant,201142,2021-22,260.0,1043.0,0.9971236816874401,3.0,0,3.0,0
22021,201142,0022101120,2022-03-27,BKN vs. CHA,L,42,9,24,0.375,3,11,0.273,6,6,1.0,0,8,8,7,2,0,2,1,27,-13,1,Kevin Durant,201142,2021-22,259.0,1044.0,0.9923371647509579,1.0,1,4.0,0
22021,201142,0022101133,2022-03-29,BKN vs. DET,W,39,14,23,0.609,4,6,0.667,9,9,1.0,0,11,11,5,1,3,2,2,41,18,1,Kevin Durant,201142,2021-22,268.0,1045.0,1.0258373205741627,2.0,0,4.0,0
22021,201142,0022101148,2022-03-31,BKN vs. MIL,L,45,10,21,0.476,3,6,0.5,3,3,1.0,0,7,7,11,1,1,6,4,26,1,1,Kevin Durant,201142,2021-22,273.0,1052.0,1.038022813688213,2.0,0,3.0,0
22021,201142,0022101163,2022-04-02,BKN @ ATL,L,42,19,28,0.679,8,10,0.8,9,11,0.818,0,7,7,3,1,0,4,1,55,1,1,Kevin Durant,201142,2021-22,277.0,1053.0,1.0522317188983856,2.0,0,3.0,0
22021,201142,0022101180,2022-04-05,BKN vs. HOU,W,37,4,13,0.308,1,3,0.333,9,10,0.9,0,9,9,7,0,2,3,2,18,13,1,Kevin Durant,201142,2021-22,276.0,1052.0,1.049429657794677,3.0,0,3.0,0
22021,201142,0022101191,2022-04-06,BKN @ NYK,W,42,11,22,0.5,2,10,0.2,8,9,0.889,2,8,10,11,1,2,4,5,32,19,1,Kevin Durant,201142,2021-22,278.0,1053.0,1.0560303893637228,1.0,1,4.0,0
22021,201142,0022101205,2022-04-08,BKN vs. CLE,W,41,11,20,0.55,4,6,0.667,10,10,1.0,1,4,5,5,1,2,5,2,36,16,1,Kevin Durant,201142,2021-22,288.0,1046.0,1.1013384321223711,2.0,0,4.0,0
22021,201142,0022101216,2022-04-10,BKN vs. IND,W,41,5,17,0.294,0,6,0.0,10,10,1.0,0,10,10,16,1,0,6,0,20,10,1,Kevin Durant,201142,2021-22,287.0,1048.0,1.0954198473282442,2.0,0,4.0,0
22022,201142,0022200006,2022-10-19,BKN vs. NOP,L,32,11,21,0.524,2,6,0.333,8,9,0.889,0,3,3,2,1,4,4,4,32,-23,1,Kevin Durant,201142,2022-23,280.0,1042.0,1.0748560460652592,192.0,0,4.0,0
22022,201142,0022200021,2022-10-21,BKN vs. TOR,W,35,8,18,0.444,3,9,0.333,8,10,0.8,1,4,5,6,0,2,5,2,27,-8,1,Kevin Durant,201142,2022-23,270.0,1038.0,1.0404624277456647,2.0,0,4.0,0
22022,201142,0022200049,2022-10-24,BKN @ MEM,L,39,14,20,0.7,1,3,0.333,8,9,0.889,1,4,5,4,0,0,1,4,37,-11,1,Kevin Durant,201142,2022-23,267.0,1046.0,1.021032504780115,3.0,0,4.0,0
22022,201142,0022200060,2022-10-26,BKN @ MIL,L,39,10,23,0.435,1,4,0.25,12,13,0.923,0,6,6,3,0,2,5,3,33,-17,1,Kevin Durant,201142,2022-23,269.0,1044.0,1.0306513409961686,2.0,0,4.0,0
22022,201142,0022200066,2022-10-27,BKN vs. DAL,L,41,12,21,0.571,2,5,0.4,11,11,1.0,1,2,3,5,2,1,3,2,37,-6,1,Kevin Durant,201142,2022-23,268.0,1048.0,1.0229007633587786,1.0,1,5.0,0
22022,201142,0022200083,2022-10-29,BKN vs. IND,L,39,8,20,0.4,1,5,0.2,9,9,1.0,1,4,5,2,3,4,3,0,26,-3,1,Kevin Durant,201142,2022-23,266.0,1044.0,1.0191570881226053,2.0,0,5.0,0
22022,201142,0022200098,2022-10-31,BKN vs. IND,W,39,13,22,0.591,2,5,0.4,8,8,1.0,0,9,9,7,1,1,3,2,36,8,1,Kevin Durant,201142,2022-23,264.0,1041.0,1.0144092219020173,2.0,0,4.0,0
22022,201142,0022200103,2022-11-01,BKN vs. CHI,L,38,9,16,0.563,2,4,0.5,12,12,1.0,0,9,9,6,1,2,7,3,32,-7,1,Kevin Durant,201142,2022-23,270.0,1049.0,1.0295519542421352,1.0,1,5.0,0
22022,201142,0022200123,2022-11-04,BKN @ WAS,W,33,10,21,0.476,2,6,0.333,6,6,1.0,0,9,9,11,0,1,2,1,28,35,1,Kevin Durant,201142,2022-23,268.0,1070.0,1.0018691588785047,3.0,0,5.0,0
22022,201142,0022200133,2022-11-05,BKN @ CHA,W,37,10,20,0.5,1,4,0.25,6,6,1.0,0,8,8,2,0,3,3,2,27,13,1,Kevin Durant,201142,2022-23,266.0,1072.0,0.9925373134328358,1.0,1,6.0,0
22022,201142,0022200155,2022-11-07,BKN @ DAL,L,39,10,20,0.5,1,3,0.333,5,7,0.714,1,3,4,4,2,1,3,5,26,1,1,Kevin Durant,201142,2022-23,266.0,1072.0,0.9925373134328358,2.0,0,6.0,0
22022,201142,0022200164,2022-11-09,BKN vs. NYK,W,35,10,19,0.526,1,5,0.2,8,10,0.8,1,11,12,12,1,2,1,1,29,32,1,Kevin Durant,201142,2022-23,260.0,1067.0,0.9746954076850985,2.0,0,6.0,0
22022,201142,0022200184,2022-11-12,BKN @ LAC,W,35,10,16,0.625,3,5,0.6,4,4,1.0,0,6,6,3,2,2,3,4,27,16,1,Kevin Durant,201142,2022-23,256.0,1070.0,0.9570093457943925,3.0,0,6.0,0
22022,201142,0022200198,2022-11-13,BKN @ LAL,L,38,8,16,0.5,2,3,0.667,13,15,0.867,0,9,9,7,0,2,3,2,31,-15,1,Kevin Durant,201142,2022-23,255.0,1065.0,0.9577464788732395,1.0,1,7.0,0
22022,201142,0022200210,2022-11-15,BKN @ SAC,L,31,8,15,0.533,0,1,0.0,11,11,1.0,0,4,4,6,0,1,2,2,27,-31,1,Kevin Durant,201142,2022-23,248.0,1066.0,0.9305816135084429,2.0,0,7.0,0
22022,201142,0022200221,2022-11-17,BKN @ POR,W,39,13,22,0.591,1,4,0.25,8,10,0.8,0,8,8,3,0,1,4,4,35,15,1,Kevin Durant,201142,2022-23,254.0,1065.0,0.9539906103286385,2.0,0,6.0,0
22022,201142,0022200243,2022-11-20,BKN vs. MEM,W,36,9,16,0.563,0,3,0.0,8,8,1.0,0,7,7,7,1,1,4,3,26,5,1,Kevin Durant,201142,2022-23,253.0,1063.0,0.9520225776105363,3.0,0,6.0,0
22022,201142,0022200256,2022-11-22,BKN @ PHI,L,37,9,14,0.643,0,1,0.0,2,2,1.0,0,5,5,5,0,2,3,0,20,-10,1,Kevin Durant,201142,2022-23,251.0,1062.0,0.9453860640301317,2.0,0,6.0,0
22022,201142,0022200266,2022-11-23,BKN @ TOR,W,33,5,10,0.5,2,5,0.4,0,0,0.0,0,7,7,5,0,3,4,2,12,30,1,Kevin Durant,201142,2022-23,249.0,1055.0,0.9440758293838861,1.0,1,7.0,0
22022,201142,0022200276,2022-11-25,BKN @ IND,L,39,15,31,0.484,3,12,0.25,3,4,0.75,2,7,9,8,0,2,5,4,36,0,1,Kevin Durant,201142,2022-23,253.0,1063.0,0.9520225776105363,2.0,0,7.0,0
22022,201142,0022200290,2022-11-27,BKN vs. POR,W,37,12,20,0.6,3,6,0.5,4,4,1.0,0,5,5,5,0,0,1,4,31,21,1,Kevin Durant,201142,2022-23,252.0,1058.0,0.9527410207939508,2.0,0,6.0,0
22022,201142,0022200302,2022-11-28,BKN vs. ORL,W,39,19,24,0.792,3,5,0.6,4,4,1.0,1,6,7,5,2,2,6,4,45,11,1,Kevin Durant,201142,2022-23,260.0,1058.0,0.9829867674858224,1.0,1,7.0,0
22022,201142,0022200315,2022-11-30,BKN vs. WAS,W,37,13,20,0.65,2,3,0.667,11,11,1.0,0,5,5,5,0,1,1,4,39,-1,1,Kevin Durant,201142,2022-23,258.0,1050.0,0.9828571428571428,2.0,0,7.0,0
22022,201142,0022200329,2022-12-02,BKN vs. TOR,W,38,6,10,0.6,0,3,0.0,5,6,0.833,0,9,9,7,0,2,2,0,17,1,1,Kevin Durant,201142,2022-23,260.0,1046.0,0.9942638623326961,2.0,0,7.0,0
22022,201142,0022200346,2022-12-04,BKN vs. BOS,L,40,13,24,0.542,1,5,0.2,4,5,0.8,0,7,7,5,2,2,8,0,31,-19,1,Kevin Durant,201142,2022-23,263.0,1049.0,1.0028598665395614,2.0,0,7.0,0
22022,201142,0022200364,2022-12-07,BKN vs. CHA,W,36,12,19,0.632,2,5,0.4,3,3,1.0,0,9,9,8,0,0,3,2,29,4,1,Kevin Durant,201142,2022-23,266.0,1043.0,1.0201342281879195,3.0,0,6.0,0
22022,201142,0022200380,2022-12-09,BKN vs. ATL,W,36,14,25,0.56,2,7,0.286,4,4,1.0,0,4,4,4,1,2,4,0,34,8,1,Kevin Durant,201142,2022-23,263.0,1038.0,1.0134874759152215,2.0,0,6.0,0
22022,201142,0022200403,2022-12-12,BKN @ WAS,W,33,11,17,0.647,3,6,0.5,5,5,1.0,0,9,9,6,1,1,3,1,30,11,1,Kevin Durant,201142,2022-23,259.0,1030.0,1.0058252427184466,3.0,0,6.0,0
22022,201142,0022200433,2022-12-16,BKN @ TOR,W,37,10,15,0.667,2,3,0.667,6,6,1.0,0,4,4,3,1,0,5,3,28,9,1,Kevin Durant,201142,2022-23,257.0,1035.0,0.9932367149758454,4.0,0,6.0,0
22022,201142,0022200447,2022-12-18,BKN @ DET,W,36,14,22,0.636,3,5,0.6,12,13,0.923,1,5,6,2,1,2,6,3,43,-3,1,Kevin Durant,201142,2022-23,256.0,1036.0,0.9884169884169883,2.0,0,6.0,0
22022,201142,0022200470,2022-12-21,BKN vs. GSW,W,29,9,17,0.529,1,3,0.333,4,4,1.0,0,7,7,5,4,0,2,2,23,29,1,Kevin Durant,201142,2022-23,247.0,1026.0,0.9629629629629629,3.0,0,6.0,0
22022,201142,0022200483,2022-12-23,BKN vs. MIL,W,34,9,17,0.529,2,6,0.333,4,4,1.0,0,5,5,6,1,1,3,2,24,17,1,Kevin Durant,201142,2022-23,241.0,1021.0,0.9441723800195887,2.0,0,6.0,0
22022,201142,0022200498,2022-12-26,BKN @ CLE,W,36,10,18,0.556,5,8,0.625,7,8,0.875,1,8,9,5,0,0,4,6,32,10,1,Kevin Durant,201142,2022-23,241.0,1016.0,0.9488188976377954,3.0,0,5.0,1
22022,201142,0022200517,2022-12-28,BKN @ ATL,W,36,8,17,0.471,1,4,0.25,9,9,1.0,1,15,16,8,0,2,4,3,26,9,1,Kevin Durant,201142,2022-23,241.0,1013.0,0.9516288252714709,2.0,0,5.0,1
22022,201142,0022200539,2022-12-31,BKN @ CHA,W,30,9,15,0.6,1,6,0.167,4,4,1.0,0,5,5,4,0,0,3,3,23,21,1,Kevin Durant,201142,2022-23,238.0,1004.0,0.9482071713147411,3.0,0,5.0,1
22022,201142,0022200555,2023-01-02,BKN vs. SAS,W,29,10,14,0.714,0,1,0.0,5,5,1.0,0,3,3,11,3,1,2,1,25,21,1,Kevin Durant,201142,2022-23,230.0,995.0,0.9246231155778893,2.0,0,4.0,1
22022,201142,0022200570,2023-01-04,BKN @ CHI,L,38,15,22,0.682,5,10,0.5,9,9,1.0,0,4,4,5,1,2,3,2,44,-3,1,Kevin Durant,201142,2022-23,232.0,1000.0,0.928,2.0,0,4.0,1
22022,201142,0022200586,2023-01-06,BKN @ NOP,W,38,9,26,0.346,4,7,0.571,11,11,1.0,1,9,10,3,0,2,4,1,33,20,1,Kevin Durant,201142,2022-23,241.0,1001.0,0.9630369630369631,2.0,0,3.0,1
22022,201142,0022200599,2023-01-08,BKN @ MIA,W,30,5,11,0.455,1,3,0.333,6,7,0.857,1,4,5,2,1,0,4,1,17,-2,1,Kevin Durant,201142,2022-23,237.0,992.0,0.9556451612903224,2.0,0,3.0,1
22022,201142,0022200933,2023-03-01,PHX @ CHA,W,27,10,15,0.667,2,4,0.5,1,1,1.0,0,6,6,2,0,2,2,0,23,13,1,Kevin Durant,201142,2022-23,228.0,984.0,0.9268292682926828,52.0,0,3.0,1
22022,201142,0022200950,2023-03-03,PHX @ CHI,W,31,7,10,0.7,2,4,0.5,4,5,0.8,1,8,9,6,1,1,2,2,20,24,1,Kevin Durant,201142,2022-23,223.0,980.0,0.9102040816326531,2.0,0,3.0,1
22022,201142,0022200962,2023-03-05,PHX @ DAL,W,40,12,17,0.706,3,5,0.6,10,11,0.909,0,7,7,3,0,1,2,3,37,9,1,Kevin Durant,201142,2022-23,233.0,982.0,0.9490835030549899,2.0,0,2.0,1
22022,201142,0022201144,2023-03-29,PHX vs. MIN,W,29,5,18,0.278,2,4,0.5,4,5,0.8,1,7,8,4,0,0,2,0,16,-1,1,Kevin Durant,201142,2022-23,233.0,980.0,0.9510204081632653,24.0,0,2.0,0
22022,201142,0022201160,2023-03-31,PHX vs. DEN,W,33,11,15,0.733,2,3,0.667,6,7,0.857,0,4,4,2,1,2,3,0,30,-1,1,Kevin Durant,201142,2022-23,228.0,974.0,0.9363449691991786,2.0,0,2.0,0
22022,201142,0022201172,2023-04-02,PHX @ OKC,W,35,13,21,0.619,3,7,0.429,6,6,1.0,0,5,5,5,0,2,2,1,35,5,1,Kevin Durant,201142,2022-23,225.0,973.0,0.9249743062692704,2.0,0,2.0,0
22022,201142,0022201188,2023-04-04,PHX vs. SAS,W,34,6,14,0.429,2,4,0.5,4,6,0.667,1,4,5,2,0,1,3,1,18,23,1,Kevin Durant,201142,2022-23,229.0,970.0,0.9443298969072165,2.0,0,2.0,0
22022,201142,0022201201,2023-04-06,PHX vs. DEN,W,41,9,18,0.5,6,10,0.6,5,7,0.714,0,7,7,4,0,1,4,0,29,-3,1,Kevin Durant,201142,2022-23,243.0,978.0,0.9938650306748466,2.0,0,1.0,0
22023,201142,0022300062,2023-10-24,PHX @ GSW,W,37,7,22,0.318,1,2,0.5,3,5,0.6,2,9,11,3,0,1,2,1,18,0,1,Kevin Durant,201142,2023-24,249.0,976.0,1.0204918032786885,201.0,0,1.0,0
22023,201142,0022300076,2023-10-26,PHX @ LAL,L,39,14,28,0.5,1,5,0.2,10,13,0.769,0,11,11,2,1,1,8,2,39,18,1,Kevin Durant,201142,2023-24,248.0,978.0,1.0143149284253579,2.0,0,1.0,0
22023,201142,0022300094,2023-10-28,PHX vs. UTA,W,29,8,11,0.727,1,4,0.25,9,9,1.0,0,4,4,7,1,1,2,1,26,30,1,Kevin Durant,201142,2023-24,248.0,968.0,1.0247933884297522,2.0,0,0.0,0
22023,201142,0022300113,2023-10-31,PHX vs. SAS,L,37,12,19,0.632,1,3,0.333,1,2,0.5,0,2,2,7,2,0,5,0,26,3,1,Kevin Durant,201142,2023-24,252.0,968.0,1.0413223140495869,3.0,0,0.0,0
22023,201142,0022300131,2023-11-02,PHX vs. SAS,L,37,10,15,0.667,3,5,0.6,5,9,0.556,0,6,6,1,0,2,3,3,28,-17,1,Kevin Durant,201142,2023-24,254.0,967.0,1.0506721820062048,2.0,0,0.0,0
22023,201142,0022300132,2023-11-04,PHX @ PHI,L,36,9,20,0.45,1,4,0.25,12,14,0.857,1,7,8,3,1,2,5,1,31,-13,1,Kevin Durant,201142,2023-24,256.0,963.0,1.0633437175493248,2.0,0,0.0,0
22023,201142,0022300140,2023-11-05,PHX @ DET,W,35,14,27,0.519,1,3,0.333,12,12,1.0,0,4,4,5,1,2,3,1,41,7,1,Kevin Durant,201142,2023-24,250.0,962.0,1.0395010395010396,1.0,1,1.0,0
22023,201142,0022300162,2023-11-08,PHX @ CHI,W,42,7,16,0.438,2,5,0.4,9,9,1.0,1,6,7,9,2,1,6,2,25,5,1,Kevin Durant,201142,2023-24,255.0,968.0,1.053719008264463,3.0,0,1.0,0
22023,201142,0022300015,2023-11-10,PHX vs. LAL,L,39,13,27,0.481,4,6,0.667,8,10,0.8,1,8,9,5,0,0,4,4,38,8,1,Kevin Durant,201142,2023-24,255.0,974.0,1.0472279260780288,2.0,0,1.0,0
22023,201142,0022300185,2023-11-12,PHX vs. OKC,L,36,7,18,0.389,3,5,0.6,11,11,1.0,0,9,9,4,1,2,3,1,28,-13,1,Kevin Durant,201142,2023-24,262.0,973.0,1.077081192189106,2.0,0,1.0,0
22023,201142,0022300197,2023-11-15,PHX vs. MIN,W,35,11,15,0.733,2,2,1.0,7,7,1.0,0,6,6,6,0,1,2,3,31,27,1,Kevin Durant,201142,2023-24,260.0,972.0,1.0699588477366255,3.0,0,1.0,0
22023,201142,0022300035,2023-11-17,PHX @ UTA,W,33,15,22,0.682,6,8,0.75,2,2,1.0,0,9,9,9,0,0,1,1,38,-8,1,Kevin Durant,201142,2023-24,256.0,976.0,1.0491803278688525,2.0,0,1.0,0
